GraphID,NumNodes,NumEdges,MaxPossibleEdges,DensityCategory,DensityValue,MatrixCreationTime_ms,ListCreationTime_ms,Matrix_Exec_Time_ms,List_Exec_Time_ms,Algorithm,Algorithm_Name,Algorithm_Type_Code,Best_Representation
dijkstra_50_Medium_2,50,,,,0.25,,,0.4821668007934931,0.0498086010338738,Dijkstra,Dijkstra,4,1
dijkstra_50_Dense_0,50,,,,0.6,,,0.4658833997382317,0.0805581999884452,Dijkstra,Dijkstra,4,1
dijkstra_50_Dense_1,50,,,,0.6,,,0.4313247991376556,0.068424800701905,Dijkstra,Dijkstra,4,1
dijkstra_50_Dense_2,50,,,,0.6,,,0.4408998000144493,0.07253340081661,Dijkstra,Dijkstra,4,1
dijkstra_100_Sparse_0,100,,,,0.05,,,2.0809164001548197,0.05117499968037,Dijkstra,Dijkstra,4,1
dijkstra_100_Sparse_1,100,,,,0.05,,,2.053350400819909,0.0478497997391969,Dijkstra,Dijkstra,4,1
dijkstra_100_Sparse_2,100,,,,0.05,,,1.907324799685739,0.046274799387902,Dijkstra,Dijkstra,4,1
dijkstra_100_Medium_0,100,,,,0.25,,,1.2848082005803008,0.1232668000739067,Dijkstra,Dijkstra,4,1
dijkstra_100_Medium_1,100,,,,0.25,,,1.3082666002446786,0.1052830019034445,Dijkstra,Dijkstra,4,1
dijkstra_100_Medium_2,100,,,,0.25,,,1.2870829996245448,0.1269418004085309,Dijkstra,Dijkstra,4,1
dijkstra_100_Dense_0,100,,,,0.6,,,1.3000501996430105,0.1856334012700244,Dijkstra,Dijkstra,4,1
dijkstra_100_Dense_1,100,,,,0.6,,,1.31086659966968,0.193241800297983,Dijkstra,Dijkstra,4,1
dijkstra_100_Dense_2,100,,,,0.6,,,1.2631247991521375,0.1967999996850267,Dijkstra,Dijkstra,4,1
dijkstra_200_Sparse_0,200,,,,0.05,,,5.927483199775452,0.1475247991038486,Dijkstra,Dijkstra,4,1
dijkstra_200_Sparse_1,200,,,,0.05,,,5.96727520096465,0.1514917996246367,Dijkstra,Dijkstra,4,1
dijkstra_200_Sparse_2,200,,,,0.05,,,5.809166801191168,0.145824999344768,Dijkstra,Dijkstra,4,1
dijkstra_200_Medium_0,200,,,,0.25,,,4.778424800315406,0.3725248003320303,Dijkstra,Dijkstra,4,1
dijkstra_200_Medium_1,200,,,,0.25,,,4.649708000215469,0.3586751998227555,Dijkstra,Dijkstra,4,1
dijkstra_200_Medium_2,200,,,,0.25,,,4.732125000009546,0.3789665992371738,Dijkstra,Dijkstra,4,1
dijkstra_200_Dense_0,200,,,,0.6,,,4.825950200029183,0.6469836000178475,Dijkstra,Dijkstra,4,1
dijkstra_200_Dense_1,200,,,,0.6,,,4.8799999996845145,0.6560581998201087,Dijkstra,Dijkstra,4,1
dijkstra_200_Dense_2,200,,,,0.6,,,4.906533200846752,0.6438497992348857,Dijkstra,Dijkstra,4,1
dijkstra_500_Sparse_0,500,,,,0.05,,,31.539758200960932,0.7419248002406675,Dijkstra,Dijkstra,4,1
dijkstra_500_Sparse_1,500,,,,0.05,,,31.49535820048186,0.7583834005345125,Dijkstra,Dijkstra,4,1
dijkstra_500_Sparse_2,500,,,,0.05,,,31.209066999872448,0.7439166001859121,Dijkstra,Dijkstra,4,1
dijkstra_500_Medium_0,500,,,,0.25,,,29.753299999720184,2.118174999486655,Dijkstra,Dijkstra,4,1
dijkstra_500_Medium_1,500,,,,0.25,,,29.80345820033108,2.0459415987716056,Dijkstra,Dijkstra,4,1
dijkstra_500_Medium_2,500,,,,0.25,,,29.829416599386605,2.05488339997828,Dijkstra,Dijkstra,4,1
dijkstra_500_Dense_0,500,,,,0.6,,,31.731541799672417,4.285441800311673,Dijkstra,Dijkstra,4,1
dijkstra_500_Dense_1,500,,,,0.6,,,31.622633399092592,4.154799999378156,Dijkstra,Dijkstra,4,1
dijkstra_500_Dense_2,500,,,,0.6,,,31.605383399437414,4.093483399628894,Dijkstra,Dijkstra,4,1
